,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
3207364,249,CASH_OUT,160750.55,0.0,0.0,184868.38,345618.93,0
1433069,140,PAYMENT,16939.47,0.0,0.0,0.0,0.0,0
4908405,349,CASH_OUT,118156.05,5242.0,0.0,92547.01,210703.07,0
2506344,205,CASH_OUT,425075.64,0.0,0.0,1127541.27,1552616.92,0
1726284,160,PAYMENT,2176.9,114960.0,112783.1,0.0,0.0,0
3554172,260,CASH_OUT,143606.74,10048.0,0.0,333964.61,477571.35,0
2948020,230,CASH_OUT,193249.58,0.0,0.0,907511.04,1100760.63,0
1390957,139,TRANSFER,589757.56,0.0,0.0,1157211.56,1746969.12,0
2826331,226,PAYMENT,3768.8,0.0,0.0,0.0,0.0,0
5077154,355,PAYMENT,3044.66,0.0,0.0,0.0,0.0,0
832760,41,CASH_IN,136884.78,1795353.25,1932238.03,318896.12,182011.34,0
6087029,522,CASH_IN,315269.53,130311.55,445581.09,530342.96,215073.42,0
3180945,239,CASH_OUT,162344.56,0.0,0.0,428586.9,590931.46,0
2688702,210,CASH_OUT,175851.21,67936.0,0.0,3137489.1,3313340.31,0
110875,11,CASH_OUT,177491.59,0.0,0.0,430191.85,1131032.18,0
4595488,328,CASH_IN,78910.68,16783.0,95693.68,0.0,0.0,0
4647831,330,TRANSFER,344312.77,0.0,0.0,508639.35,852952.12,0
3784913,280,CASH_IN,186465.52,2880982.13,3067447.65,469661.05,283195.53,0
2288687,187,CASH_OUT,23416.42,0.0,0.0,436368.16,459784.58,0
2874294,227,CASH_IN,289907.37,14279.0,304186.37,16182.49,0.0,0
2098455,182,PAYMENT,15111.47,0.0,0.0,0.0,0.0,0
4432452,322,CASH_IN,200912.86,9008.0,209920.86,0.0,0.0,0
3116799,236,PAYMENT,6726.25,0.0,0.0,0.0,0.0,0
1511545,153,PAYMENT,1438.9,91506.0,90067.1,0.0,0.0,0
3935154,285,CASH_IN,301610.62,15543913.91,15845524.53,2676840.16,2375229.55,0
1764165,162,CASH_OUT,79473.03,0.0,0.0,537901.63,617374.66,0
670917,36,PAYMENT,23971.98,51406.0,27434.02,0.0,0.0,0
3145768,236,CASH_OUT,66171.43,0.0,0.0,425694.2,491865.63,0
4524945,326,PAYMENT,37439.31,49907.32,12468.01,0.0,0.0,0
439388,18,PAYMENT,16066.41,0.0,0.0,0.0,0.0,0
4173630,304,CASH_IN,294041.18,50308.0,344349.18,39274.19,0.0,0
1122055,130,CASH_IN,34328.44,10294.0,44622.44,1761980.27,1727651.83,0
662057,36,TRANSFER,1029510.6,14431.0,0.0,1554741.18,2584251.78,0
4795958,345,CASH_OUT,148005.45,107813.0,0.0,0.0,148005.45,0
2601771,208,CASH_IN,201064.94,6152679.58,6353744.52,23402065.71,22993619.37,0
3668810,276,PAYMENT,4.17,57891.54,57887.37,0.0,0.0,0
2206708,186,CASH_OUT,124634.18,0.0,0.0,3286842.81,3411476.98,0
4097054,301,CASH_OUT,129920.0,0.0,0.0,140854.43,270774.43,0
1612721,156,CASH_IN,8768.54,3063626.72,3072395.26,1031204.43,1022435.89,0
5619059,395,CASH_IN,47731.12,6044.0,53775.12,0.0,0.0,0
5408223,378,PAYMENT,21597.85,0.0,0.0,0.0,0.0,0
4235865,306,CASH_IN,179475.47,51460.0,230935.47,1131475.99,952000.52,0
2964831,231,PAYMENT,1113.48,0.0,0.0,0.0,0.0,0
746188,38,CASH_OUT,144128.29,1125.0,0.0,63984.25,208112.55,0
2649660,209,CASH_IN,111730.65,10061301.99,10173032.65,223150.74,111420.08,0
748396,38,CASH_OUT,355953.08,0.0,0.0,4743788.4,5099741.48,0
4617002,329,CASH_IN,24100.8,302377.0,326477.8,0.0,0.0,0
6361699,718,PAYMENT,14330.8,45692.0,31361.2,0.0,0.0,0
3100020,235,DEBIT,3208.29,1994.0,0.0,74786.47,77994.76,0
1719623,160,CASH_IN,123900.71,307605.17,431505.88,357026.14,312499.84,0
97622,10,CASH_IN,212264.49,4028393.05,4240657.55,875265.0,1140128.52,0
5561235,384,PAYMENT,2167.06,79458.0,77290.94,0.0,0.0,0
2892075,228,PAYMENT,14048.01,0.0,0.0,0.0,0.0,0
5956993,405,CASH_IN,54053.52,129618.0,183671.52,0.0,0.0,0
3660515,275,CASH_IN,29175.05,52666.0,81841.05,0.0,0.0,0
2788153,215,PAYMENT,1284.56,0.0,0.0,0.0,0.0,0
1278342,135,CASH_IN,139925.64,6659350.68,6799276.32,1774754.82,1634829.18,0
2864164,227,CASH_IN,268895.58,17551005.86,17819901.43,1540740.36,1271844.78,0
2973666,231,PAYMENT,16031.25,0.0,0.0,0.0,0.0,0
6216386,589,CASH_OUT,138880.96,2965.0,0.0,0.0,138880.96,0
5616837,395,CASH_OUT,263495.44,0.0,0.0,922735.1,1186230.54,0
2627217,209,PAYMENT,7125.54,1007676.0,1000550.46,0.0,0.0,0
5580045,393,CASH_OUT,236734.12,0.0,0.0,574765.6,811499.72,0
566175,23,TRANSFER,1684335.49,392390.85,0.0,7336331.09,9020666.57,0
24723,8,CASH_OUT,194286.42,128763.0,0.0,0.0,1071587.01,0
2922189,229,TRANSFER,364356.27,0.0,0.0,1942576.63,2306932.9,0
6297157,681,CASH_OUT,206130.09,31017.0,0.0,789523.15,995653.24,0
4964896,351,CASH_OUT,154744.88,0.0,0.0,438760.44,593505.31,0
3095180,235,CASH_OUT,114506.15,0.0,0.0,1136213.94,1250720.09,0
5030646,354,CASH_OUT,75403.16,474226.57,398823.4,139301.92,214705.09,0
3004552,232,CASH_OUT,304130.43,609.0,0.0,1208569.82,1512700.25,0
2417963,202,CASH_OUT,246773.22,52187.0,0.0,1096623.71,1343396.93,0
1805080,163,PAYMENT,8905.67,0.0,0.0,0.0,0.0,0
649293,35,PAYMENT,2732.25,0.0,0.0,0.0,0.0,0
123890,11,PAYMENT,8963.7,82325.0,73361.3,0.0,0.0,0
4561583,327,CASH_OUT,14674.34,0.0,0.0,1260265.32,1274939.66,0
892439,42,CASH_IN,159733.08,124716.0,284449.08,4921.57,0.0,0
1950511,178,PAYMENT,12912.03,24007.43,11095.4,0.0,0.0,0
4917432,350,CASH_IN,89578.98,508781.67,598360.65,480943.88,307728.34,0
1085369,129,PAYMENT,9393.84,354.0,0.0,0.0,0.0,0
2913502,229,PAYMENT,10693.98,218079.0,207385.02,0.0,0.0,0
6154436,547,CASH_OUT,219101.42,0.0,0.0,832875.78,1051977.2,0
3316873,252,TRANSFER,237902.83,10717.0,0.0,0.0,237902.83,0
5765531,400,PAYMENT,53215.89,0.0,0.0,0.0,0.0,0
6082126,522,PAYMENT,4535.49,0.0,0.0,0.0,0.0,0
2085892,182,PAYMENT,2765.73,0.0,0.0,0.0,0.0,0
5378180,376,PAYMENT,31151.11,41263.0,10111.89,0.0,0.0,0
3225535,250,TRANSFER,3329229.38,52163.0,0.0,0.0,3329229.38,0
5793950,401,CASH_IN,136652.54,1151967.94,1288620.48,239270.77,102618.23,0
5570272,393,CASH_OUT,318285.51,0.0,0.0,2476477.75,2794763.26,0
757815,38,CASH_OUT,404639.33,132464.0,0.0,82120.68,361104.9,0
3204622,249,CASH_OUT,212368.38,626401.58,414033.2,453970.55,666338.93,0
5506917,380,PAYMENT,771.4,124364.09,123592.69,0.0,0.0,0
5596522,394,CASH_IN,19916.29,2998651.21,3018567.5,461296.19,441379.9,0
596754,33,PAYMENT,6979.39,797.0,0.0,0.0,0.0,0
4273532,307,CASH_OUT,234587.48,54.0,0.0,1934930.3,2169517.78,0
1677019,159,CASH_IN,372267.57,365678.5,737946.07,1016945.84,644678.27,0
2034557,180,CASH_IN,56400.31,64940.0,121340.31,105648.87,49248.55,0
3032375,234,CASH_IN,105151.81,889096.43,994248.24,1432582.86,1327431.05,0
544855,21,CASH_IN,65423.8,76894.0,142317.8,851534.31,786110.5,0
4203206,305,CASH_IN,302246.44,68161.0,370407.44,399841.58,97595.14,0
1891049,165,PAYMENT,3743.6,198595.0,194851.4,0.0,0.0,0
3975341,297,PAYMENT,26923.0,141188.0,114265.0,0.0,0.0,0
2923937,229,CASH_OUT,194753.91,50759.0,0.0,0.0,194753.91,0
2809961,225,CASH_OUT,11905.52,0.0,0.0,1698212.42,1710117.94,0
1790358,162,CASH_OUT,160540.04,0.0,0.0,7178718.43,7339258.46,0
5666096,396,CASH_IN,247256.03,7238658.73,7485914.76,411907.83,164651.8,0
5752988,399,CASH_IN,174760.74,10022.0,184782.74,0.0,0.0,0
3761281,279,CASH_OUT,27781.36,844954.0,817172.64,713274.96,741056.32,0
2942305,230,CASH_OUT,282905.97,20078.0,0.0,52847.56,609710.45,0
5541101,382,CASH_IN,209548.55,1514425.07,1723973.62,3463538.4,3253989.85,0
579847,33,PAYMENT,11516.51,5065.0,0.0,0.0,0.0,0
5893409,403,CASH_IN,136143.65,11351.0,147494.65,181388.9,45245.25,0
3517584,259,PAYMENT,3807.22,167228.21,163421.0,0.0,0.0,0
3024888,233,CASH_OUT,128140.32,0.0,0.0,408274.36,536414.67,0
4786894,345,CASH_IN,86206.01,1525360.1,1611566.11,90283.73,4077.72,0
1275104,135,CASH_OUT,294805.39,15532.0,0.0,0.0,294805.39,0
4236879,306,PAYMENT,20276.04,0.0,0.0,0.0,0.0,0
3592154,262,TRANSFER,326035.63,98686.0,0.0,3628283.88,3954319.51,0
1379399,138,PAYMENT,13644.46,0.0,0.0,0.0,0.0,0
6170931,563,TRANSFER,681773.85,703413.98,21640.13,1891739.21,2573513.06,0
4281137,307,CASH_IN,58350.39,39692.0,98042.39,3331977.52,3273627.13,0
2151094,184,CASH_OUT,147831.43,9048.0,0.0,356601.04,652849.2,0
3168996,238,CASH_OUT,77961.94,1071.0,0.0,0.0,77961.94,0
2740983,212,PAYMENT,12626.41,277605.82,264979.41,0.0,0.0,0
6085393,522,CASH_IN,138816.7,2697229.1,2836045.8,385465.17,246648.46,0
1317555,136,PAYMENT,2521.08,0.0,0.0,0.0,0.0,0
5065326,354,CASH_OUT,29144.09,0.0,0.0,1018494.86,1047638.95,0
830522,41,CASH_IN,57006.1,2760509.86,2817515.96,767099.84,710093.74,0
3288964,252,PAYMENT,1870.93,182972.15,181101.22,0.0,0.0,0
3374217,254,TRANSFER,209911.23,1694.0,0.0,1445833.01,1655744.24,0
2670127,210,CASH_OUT,245684.36,13714.01,0.0,2199700.26,2445384.62,0
6260975,608,PAYMENT,8258.38,14535.0,6276.62,0.0,0.0,0
2350203,189,CASH_OUT,225734.87,158847.52,0.0,3130412.86,3356147.73,0
2003941,179,PAYMENT,1445.28,41856.0,40410.72,0.0,0.0,0
3004406,232,TRANSFER,571009.49,0.0,0.0,1387377.5,1958387.0,0
3572420,261,CASH_OUT,69696.5,18956.04,0.0,170743.13,240439.63,0
2880505,228,CASH_OUT,267876.84,0.0,0.0,334920.18,602797.02,0
5041870,354,CASH_OUT,53071.37,13413.0,0.0,0.0,53071.37,0
1238178,134,PAYMENT,48037.15,886.0,0.0,0.0,0.0,0
2131624,183,PAYMENT,14156.36,39245.58,25089.22,0.0,0.0,0
6314962,687,CASH_OUT,180877.61,0.0,0.0,3540285.91,3721163.52,0
35178,9,PAYMENT,8009.52,63454.96,55445.44,0.0,0.0,0
5418137,378,CASH_IN,302926.9,30862.0,333788.9,2631551.99,2720287.16,0
57733,9,CASH_OUT,337665.8,0.0,0.0,10830190.47,10930227.11,0
4730174,332,TRANSFER,59759.47,53767.0,0.0,348424.35,408183.82,0
5127027,356,PAYMENT,5984.68,0.0,0.0,0.0,0.0,0
1961233,178,PAYMENT,13283.64,0.0,0.0,0.0,0.0,0
3677686,276,PAYMENT,4771.13,1159.0,0.0,0.0,0.0,0
347005,16,CASH_IN,185175.98,17655271.71,17840447.69,1561610.91,1376434.93,0
3247981,250,TRANSFER,2816102.46,29737.0,0.0,1367078.64,4183181.1,0
1463336,140,PAYMENT,2453.16,84274.19,81821.04,0.0,0.0,0
961166,44,CASH_OUT,142396.99,0.0,0.0,385687.22,528084.21,0
5198036,369,CASH_IN,156341.04,10624.0,166965.04,107448.31,0.0,0
6115286,527,PAYMENT,70195.84,1730.31,0.0,0.0,0.0,0
1427320,139,CASH_OUT,53764.02,200766.0,147001.98,4617.99,58382.0,0
4797786,345,PAYMENT,9796.85,131292.0,121495.15,0.0,0.0,0
1459792,140,PAYMENT,18355.37,0.0,0.0,0.0,0.0,0
2990011,231,CASH_OUT,126080.25,53426.0,0.0,3051378.62,3177458.87,0
6134225,544,PAYMENT,14256.91,1020.0,0.0,0.0,0.0,0
692470,36,PAYMENT,4720.69,302961.0,298240.31,0.0,0.0,0
1984519,179,PAYMENT,18176.11,890266.0,872089.89,0.0,0.0,0
480141,19,CASH_OUT,116600.01,49519.0,0.0,0.0,116600.01,0
2173189,185,CASH_OUT,59724.86,38841.0,0.0,3227877.03,3287601.89,0
793196,40,PAYMENT,10717.35,250873.69,240156.34,0.0,0.0,0
845829,41,CASH_OUT,145200.64,0.0,0.0,895565.61,1040766.24,0
3642619,275,CASH_OUT,269001.35,59934.0,0.0,10765436.46,11034437.81,0
4780355,335,CASH_IN,218323.71,1878230.52,2096554.24,6988659.35,6770335.63,0
5545012,382,CASH_IN,132223.83,3313918.28,3446142.11,13196883.43,13064659.59,0
2954056,230,CASH_IN,248381.41,4338302.8,4586684.2,942221.31,693839.9,0
534587,21,CASH_IN,163283.51,11690898.3,11854181.81,9834929.12,9671645.61,0
5772284,400,PAYMENT,20841.25,19983.0,0.0,0.0,0.0,0
4217397,305,PAYMENT,10328.77,83185.75,72856.97,0.0,0.0,0
5020701,353,CASH_IN,369519.74,21513.0,391032.74,850831.89,481312.14,0
5884420,403,CASH_OUT,11497.95,0.0,0.0,151110.75,162608.7,0
561805,22,PAYMENT,12610.16,106877.0,94266.84,0.0,0.0,0
4411045,322,DEBIT,102.0,22883.0,22781.0,563293.68,563395.68,0
4169783,304,PAYMENT,13060.47,0.0,0.0,0.0,0.0,0
38885,9,PAYMENT,21989.72,0.0,0.0,0.0,0.0,0
703949,37,CASH_OUT,142330.04,0.0,0.0,808654.47,950984.51,0
3608963,265,PAYMENT,5992.38,47846.0,41853.62,0.0,0.0,0
4148072,303,CASH_OUT,41528.35,240870.0,199341.65,46873.88,88402.24,0
2273319,187,CASH_OUT,43066.72,139697.0,96630.28,248506.96,65770.67,0
5968036,406,PAYMENT,6099.22,127898.0,121798.78,0.0,0.0,0
6009914,442,CASH_IN,123085.81,5470474.17,5593559.98,1182436.65,1059350.84,0
3266300,251,TRANSFER,1744752.32,3104.0,0.0,805456.75,2239318.17,0
6253388,596,CASH_IN,244703.57,10680286.16,10924989.73,383709.07,139005.51,0
4430113,322,CASH_IN,102795.67,755.0,103550.67,5679785.51,5576989.84,0
3517177,259,CASH_OUT,78754.41,0.0,0.0,379273.23,458027.64,0
4419604,322,CASH_IN,139102.61,1081.0,140183.61,492279.43,353176.82,0
1234566,134,CASH_OUT,288491.45,12561.0,0.0,0.0,288491.45,0
4051684,300,PAYMENT,6941.58,210745.64,203804.05,0.0,0.0,0
4406137,321,PAYMENT,12516.33,21415.0,8898.67,0.0,0.0,0
2222921,186,CASH_IN,82769.8,14042688.77,14125458.56,1076583.27,993813.47,0
392888,18,CASH_OUT,80289.05,10359.0,0.0,0.0,80289.05,0
4334636,308,PAYMENT,17873.28,1100.0,0.0,0.0,0.0,0
5656489,396,CASH_OUT,116178.28,0.0,0.0,2512187.77,2628366.05,0
6146462,546,CASH_IN,15561.86,863872.94,879434.81,314353.63,298791.76,0
5849744,402,PAYMENT,11291.92,0.0,0.0,0.0,0.0,0
1415260,139,CASH_OUT,9127.27,5506.0,0.0,497935.56,507062.83,0
4743967,332,CASH_IN,153997.14,21550.0,175547.14,0.0,0.0,0
4137414,303,PAYMENT,2301.75,0.0,0.0,0.0,0.0,0
1948285,177,CASH_OUT,284469.08,0.0,0.0,4829761.74,5114230.82,0
4346169,308,PAYMENT,10873.65,0.0,0.0,0.0,0.0,0
1841009,163,CASH_OUT,173155.1,1025.0,0.0,0.0,173155.1,0
1019569,47,PAYMENT,1932.4,12560.0,10627.6,0.0,0.0,0
383487,17,PAYMENT,18248.12,0.0,0.0,0.0,0.0,0
3059406,234,CASH_OUT,224022.51,0.0,0.0,2022993.88,2247016.39,0
2469283,204,CASH_OUT,881.93,0.0,0.0,243398.16,244280.09,0
5874893,403,PAYMENT,1678.79,4609.15,2930.36,0.0,0.0,0
2879856,228,PAYMENT,47482.14,0.0,0.0,0.0,0.0,0
4769703,334,PAYMENT,19022.07,0.0,0.0,0.0,0.0,0
1120873,130,PAYMENT,18712.47,0.0,0.0,0.0,0.0,0
4433815,323,CASH_OUT,211499.86,20973.0,0.0,355350.65,566850.51,0
5319677,374,CASH_OUT,63458.66,210166.0,146707.34,141696.17,205154.83,0
1555846,154,CASH_IN,51090.37,5148280.07,5199370.45,11615683.98,11564593.61,0
5550406,383,PAYMENT,6101.26,52182.0,46080.74,0.0,0.0,0
40265,9,TRANSFER,723720.83,107184.0,0.0,100591.0,0.0,0
235405,14,CASH_OUT,134893.51,0.0,0.0,4435979.67,4958767.17,0
1537780,154,CASH_IN,341781.98,2630602.76,2972384.75,2912480.28,2570698.3,0
4169222,304,PAYMENT,9878.23,0.0,0.0,0.0,0.0,0
1018984,47,CASH_IN,199713.37,69914.0,269627.37,181831.25,0.0,0
2102828,182,CASH_IN,331339.11,29237.0,360576.11,0.0,0.0,0
4398854,321,CASH_OUT,228118.54,602.0,0.0,2613726.68,2841845.23,0
5168523,358,PAYMENT,872.77,8316.94,7444.16,0.0,0.0,0
1318821,136,CASH_IN,253491.84,811259.0,1064750.84,0.0,0.0,0
1916312,166,TRANSFER,373000.69,0.0,0.0,741400.81,1114401.51,0
359392,17,CASH_OUT,156431.33,0.0,0.0,1531703.86,1688135.19,0
2942659,230,CASH_OUT,95493.48,0.0,0.0,936909.6,1032403.08,0
2077938,182,CASH_IN,97744.72,98958.0,196702.72,0.0,0.0,0
4278043,307,CASH_OUT,4886.83,12886.0,7999.17,93690.42,98577.26,0
6155076,548,PAYMENT,4845.45,51667.0,46821.55,0.0,0.0,0
5882937,403,PAYMENT,6639.8,15832.0,9192.2,0.0,0.0,0
3630645,274,TRANSFER,220889.52,36205.91,0.0,1694919.63,1915809.15,0
2378924,192,CASH_IN,36246.63,289289.85,325536.48,278033.11,241786.48,0
4938649,350,CASH_OUT,57822.73,0.0,0.0,2287548.46,2345371.19,0
4337809,308,CASH_IN,51906.21,5748.0,57654.21,591767.12,539860.9,0
2978687,231,PAYMENT,19903.66,0.0,0.0,0.0,0.0,0
5250782,371,PAYMENT,1913.16,0.0,0.0,0.0,0.0,0
4555454,327,TRANSFER,6439297.69,0.0,0.0,53254594.48,59693892.18,0
5067866,354,CASH_IN,157391.24,2767588.89,2924980.13,10192715.28,10035324.04,0
5941216,404,CASH_IN,81811.71,10901.0,92712.71,663375.73,581564.03,0
1356572,138,CASH_IN,171726.95,1911513.47,2083240.42,498367.8,326640.84,0
4060874,300,CASH_OUT,4961.5,19939.0,14977.5,602837.94,1009769.96,0
346627,16,TRANSFER,307729.37,224365.0,0.0,41071.7,348801.07,0
5832584,402,CASH_OUT,83491.26,52068.0,0.0,960424.96,1043916.22,0
6142833,545,CASH_IN,71480.51,698849.67,770330.18,3524838.43,3453357.92,0
561248,22,PAYMENT,6844.54,18558.0,11713.46,0.0,0.0,0
3656985,275,CASH_OUT,72646.99,21558.0,0.0,250414.89,323061.88,0
5044116,354,TRANSFER,489845.78,6223.0,0.0,530126.52,1019972.29,0
2109079,183,PAYMENT,24429.32,0.0,0.0,0.0,0.0,0
4751776,333,CASH_OUT,289542.6,0.0,0.0,1567837.71,1857380.32,0
1929337,168,CASH_IN,43579.77,12705.0,56284.77,253002.2,209422.43,0
3270735,251,PAYMENT,24383.91,40280.0,15896.09,0.0,0.0,0
1090222,129,PAYMENT,8431.68,33020.0,24588.32,0.0,0.0,0
2578910,207,PAYMENT,6880.74,421.0,0.0,0.0,0.0,0
4123071,302,CASH_IN,209150.86,5457583.16,5666734.02,25379718.64,25170567.78,0
1706232,160,TRANSFER,416725.62,0.0,0.0,1520915.95,1937641.57,0
5840090,402,CASH_IN,12900.02,683844.41,696744.43,221416.19,208516.17,0
3122829,236,CASH_OUT,10088.14,10978.0,889.86,150987.32,161075.46,0
2536947,205,CASH_OUT,258270.5,123846.0,0.0,129388.6,387659.1,0
1642707,157,CASH_OUT,8066.84,274.0,0.0,373824.67,381891.51,0
4412327,322,CASH_IN,155095.33,23265.0,178360.33,812425.17,657329.84,0
1574553,155,CASH_OUT,415742.42,41256.0,0.0,0.0,415742.42,0
499474,20,TRANSFER,654141.9,809867.0,155725.1,421841.48,1075983.38,0
1292452,135,CASH_OUT,251387.69,40850.0,0.0,1501139.04,1752526.73,0
3841584,282,CASH_OUT,316740.16,617.0,0.0,6636069.16,6952809.33,0
2628327,209,TRANSFER,543054.67,0.0,0.0,636533.6,1179588.26,0
5587369,394,CASH_OUT,92307.77,0.0,0.0,1626802.24,1719110.01,0
6297235,681,CASH_OUT,157388.59,2931.0,0.0,317437.68,474826.27,0
5123529,356,PAYMENT,4859.11,5406.5,547.39,0.0,0.0,0
3099845,235,CASH_OUT,127035.65,205316.0,78280.35,957907.68,1084943.33,0
3852386,283,CASH_IN,347449.36,1337820.47,1685269.83,693840.4,383732.46,0
4249775,306,CASH_IN,45183.62,73400.0,118583.62,1929320.11,1884136.5,0
3121807,236,TRANSFER,500113.4,37106.0,0.0,2172660.81,2672774.21,0
876715,42,CASH_OUT,59897.25,80504.0,20606.75,31165.78,91063.03,0
5665454,396,PAYMENT,31610.32,81161.0,49550.68,0.0,0.0,0
2292805,187,PAYMENT,10619.96,4214.22,0.0,0.0,0.0,0
1130372,131,CASH_IN,329842.74,20992.0,350834.74,213611.58,0.0,0
1343371,137,TRANSFER,525116.38,0.0,0.0,4545708.64,5070825.02,0
670849,36,CASH_IN,54931.73,8403853.58,8458785.31,863714.85,808783.12,0
909445,43,TRANSFER,439733.39,103391.0,0.0,1060106.43,1328571.89,0
2002440,179,CASH_OUT,23398.45,0.0,0.0,35242.34,58640.79,0
5199352,369,CASH_IN,311805.28,10548683.91,10860489.2,1085755.26,773949.97,0
3843937,282,PAYMENT,10816.6,0.0,0.0,0.0,0.0,0
2449968,203,CASH_IN,295276.09,11123219.73,11418495.81,1326457.53,1031181.45,0
1396816,139,CASH_OUT,225809.13,0.0,0.0,292365.58,518174.71,0
4094766,301,CASH_OUT,229924.28,264874.0,34949.72,539911.01,769835.29,0
6098752,522,CASH_OUT,168091.13,0.0,0.0,1504645.4,1672736.53,0
5182928,360,PAYMENT,1479.08,49779.0,48299.92,0.0,0.0,0
44744,9,PAYMENT,426.93,1530022.86,1529595.94,0.0,0.0,0
3123510,236,CASH_IN,239389.65,38366.0,277755.65,0.0,0.0,0
806269,40,PAYMENT,1354.11,232577.19,231223.09,0.0,0.0,0
2172312,185,CASH_IN,249334.69,8430706.82,8680041.51,2853833.04,2604498.35,0
5618533,395,DEBIT,3709.83,34426.0,30716.17,7195141.41,7198851.24,0
5917131,404,CASH_IN,346430.23,3541857.89,3888288.12,2170634.15,2071953.0,0
3630169,274,CASH_IN,162192.24,237.0,162429.24,844607.58,682415.34,0
4929032,350,TRANSFER,783370.24,11149.0,0.0,1457.18,784827.42,0
1203258,133,CASH_OUT,22249.79,0.0,0.0,1111397.87,1133647.66,0
5452724,379,PAYMENT,14980.66,0.0,0.0,0.0,0.0,0
2699123,211,PAYMENT,13397.85,504172.0,490774.15,0.0,0.0,0
3145463,236,PAYMENT,13482.26,10878.11,0.0,0.0,0.0,0
5843097,402,PAYMENT,38493.54,70426.0,31932.46,0.0,0.0,0
3982264,298,CASH_IN,58717.63,803623.16,862340.79,3019748.39,2961030.76,0
4575825,328,PAYMENT,3700.76,8115.71,4414.95,0.0,0.0,0
1957169,178,CASH_OUT,185568.42,0.0,0.0,13323611.83,13509180.25,0
1371601,138,PAYMENT,16234.14,80069.1,63834.95,0.0,0.0,0
2542803,206,PAYMENT,23831.11,357367.5,333536.39,0.0,0.0,0
4215477,305,CASH_IN,50023.58,12078.0,62101.58,1823298.06,1773274.47,0
3431423,256,CASH_OUT,197020.97,0.0,0.0,2438617.87,2635638.84,0
6334882,691,CASH_OUT,44455.28,15933.0,0.0,518398.38,562853.66,0
2616309,208,CASH_OUT,55013.86,30838.0,0.0,308783.23,363797.09,0
899268,42,CASH_OUT,240938.62,60324.0,0.0,227881.34,686402.32,0
323220,16,CASH_IN,155551.22,21337.0,176888.22,10530.0,172677.98,0
3838105,282,PAYMENT,258.39,0.0,0.0,0.0,0.0,0
3679311,276,CASH_OUT,48515.18,2239.0,0.0,0.0,48515.18,0
688632,36,CASH_OUT,79500.28,0.0,0.0,86135.36,165635.63,0
1687442,159,CASH_IN,365316.23,73.0,365389.23,309481.62,0.0,0
3350198,253,CASH_OUT,156540.41,187386.46,30846.05,261836.84,418377.25,0
4297497,307,CASH_OUT,221767.15,387.0,0.0,7828593.95,8050361.1,0
3792549,280,CASH_OUT,292633.25,0.0,0.0,1795057.24,2087690.5,0
6344391,692,CASH_IN,65553.48,26103.0,91656.48,56714.76,0.0,0
1486839,142,PAYMENT,33986.36,0.0,0.0,0.0,0.0,0
5298674,373,PAYMENT,22201.43,0.0,0.0,0.0,0.0,0
2629631,209,PAYMENT,4275.72,8906.0,4630.28,0.0,0.0,0
1757585,161,CASH_OUT,170819.54,0.0,0.0,611392.57,782212.11,0
1590708,156,CASH_OUT,144049.18,845.0,0.0,1087001.92,1231051.1,0
5053484,354,CASH_OUT,19781.96,0.0,0.0,139816.53,159598.49,0
2285159,187,CASH_OUT,122160.46,84940.0,0.0,29468.48,151628.93,0
4797302,345,CASH_OUT,409968.35,0.0,0.0,2119118.87,2529087.22,0
5116912,356,PAYMENT,390.61,19327.01,18936.4,0.0,0.0,0
2573234,207,CASH_OUT,234981.95,94.0,0.0,2988876.95,3223858.9,0
2152491,184,CASH_OUT,93991.78,5026.0,0.0,0.0,93991.78,0
148494,12,CASH_OUT,46777.26,11452.0,0.0,764438.68,811215.94,0
1311261,136,PAYMENT,10894.91,0.0,0.0,0.0,0.0,0
1272079,135,CASH_OUT,10667.96,0.0,0.0,2097880.4,2108548.35,0
5614009,395,PAYMENT,9585.82,126428.38,116842.56,0.0,0.0,0
3000298,232,CASH_OUT,98243.46,20057.0,0.0,1247705.33,1345948.79,0
6037978,478,CASH_IN,157514.39,1105287.77,1262802.16,1013215.74,855701.35,0
4385162,312,PAYMENT,5292.59,10187.0,4894.41,0.0,0.0,0
2012118,180,CASH_IN,18402.86,3667384.25,3685787.11,145434.22,127031.36,0
4342381,308,PAYMENT,5184.35,414788.09,409603.74,0.0,0.0,0
3975618,297,PAYMENT,30300.69,21823.0,0.0,0.0,0.0,0
6207417,587,PAYMENT,3186.63,11315.0,8128.37,0.0,0.0,0
6178502,565,CASH_OUT,151971.97,104437.0,0.0,0.0,151971.97,0
1745291,161,CASH_OUT,129049.08,0.0,0.0,443982.68,573031.77,0
4488728,324,PAYMENT,15995.87,0.0,0.0,0.0,0.0,0
1748046,161,CASH_IN,328972.97,1259.0,330231.97,2254900.06,1777095.22,0
5522584,380,CASH_OUT,83497.17,7266.0,0.0,209173.25,292670.43,0
1195087,132,PAYMENT,6419.36,31722.0,25302.64,0.0,0.0,0
3180966,239,CASH_OUT,110344.21,0.0,0.0,746223.33,856567.53,0
4256820,306,CASH_IN,394088.44,38805.0,432893.44,45964.55,0.0,0
2828276,226,CASH_IN,126154.62,2172521.68,2298676.3,3815909.7,3689755.08,0
4011469,299,CASH_IN,50592.87,50215.0,100807.87,0.0,0.0,0
