,Unnamed: 0,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
4370,5434369,378,PAYMENT,10331,0,0,0,0,0
4371,1749399,161,CASH_OUT,708023,0,0,1046344,1754367,0
4372,1170155,132,PAYMENT,25405,11100,0,0,0,0
4373,1321193,136,CASH_OUT,156951,2101,0,0,156951,0
4374,5079798,355,PAYMENT,8381,0,0,0,0,0
4375,4329844,308,CASH_OUT,45187,357,0,421117,466305,0
4376,4848473,347,PAYMENT,6593,0,0,0,0,0
4377,5033635,354,PAYMENT,18257,167,0,0,0,0
4378,4741882,332,CASH_IN,277718,18891,296609,518685,240967,0
4379,778855,39,CASH_OUT,19558,0,0,667765,687324,0
4380,2829596,226,PAYMENT,5274,0,0,0,0,0
4381,2374881,191,CASH_IN,43024,1709685,1752709,1854837,1811812,0
4382,2867976,227,PAYMENT,35735,30376,0,0,0,0
4383,2077469,182,PAYMENT,11972,414433,402461,0,0,0
4384,1747010,161,CASH_OUT,9537,10894,1356,0,9537,0
4385,6216494,589,PAYMENT,6732,649764,643031,0,0,0
4386,4764541,334,CASH_IN,148459,69901,218360,580632,432172,0
4387,3397873,255,PAYMENT,195,10130,9934,0,0,0
4388,5091955,355,PAYMENT,84,0,0,0,0,0
4389,2515049,205,CASH_IN,294848,8152482,8447330,347529,52680,0
4390,2739345,212,CASH_OUT,296285,0,0,468716,765002,0
4391,836800,41,PAYMENT,7584,100106,92521,0,0,0
4392,3256492,251,CASH_IN,104910,100132,205042,2315463,2611420,0
4393,5732965,399,CASH_OUT,445567,19119,0,90044,535612,0
4394,175273,12,CASH_OUT,500340,0,0,853836,583915,0
4395,62253,9,CASH_OUT,135723,0,0,213416,4183,0
4396,5201938,369,CASH_OUT,71038,643,0,225391,296429,0
4397,820767,40,PAYMENT,4097,0,0,0,0,0
4398,3276190,251,PAYMENT,3002,0,0,0,0,0
4399,4934915,350,CASH_IN,336646,2108220,2444866,13589210,13252563,0
4400,1339492,137,CASH_OUT,85510,0,0,2976905,3062416,0
4401,3315327,252,CASH_IN,78855,964384,1043239,3235242,3156386,0
4402,3636353,274,CASH_IN,64998,4083,69081,412696,347698,0
4403,2713352,211,CASH_IN,333362,21627577,21960940,2934164,2602536,0
4404,1074141,129,CASH_OUT,170978,0,0,196585,367563,0
4405,4835599,347,PAYMENT,15590,0,0,0,0,0
4406,3784929,280,CASH_IN,34826,5207178,5242005,1092242,1057415,0
4407,177531,12,PAYMENT,10528,1722022,1711493,0,0,0
4408,3105629,235,CASH_IN,201908,15585760,15787668,227798,25889,0
4409,5821888,402,PAYMENT,3308,35005,31696,0,0,0
4410,3339144,253,CASH_OUT,359022,0,0,967977,1327000,0
4411,5392314,377,CASH_OUT,96572,223,0,157376,253948,0
4412,253770,14,CASH_OUT,115346,51282,0,2042076,2157422,0
4413,1332,1,CASH_IN,143405,10102842,10246247,195636,9291619,0
4414,6062389,503,PAYMENT,6814,0,0,0,0,0
4415,285568,15,CASH_OUT,268400,0,0,847053,1115454,0
4416,4730209,332,CASH_IN,6380,0,6380,244895,238515,0
4417,4404985,321,PAYMENT,8648,91419,82770,0,0,0
4418,3268339,251,TRANSFER,1941201,11413,0,2546607,4487808,0
4419,5197544,369,CASH_OUT,293717,164,0,0,293717,0
4420,332282,16,PAYMENT,16970,218153,201183,0,0,0
4421,2380726,193,CASH_IN,201735,4919075,5120811,6809045,6607309,0
4422,2898041,228,TRANSFER,681574,0,0,2785676,3467250,0
4423,5535748,381,CASH_OUT,298103,0,0,2107419,2405523,0
4424,3951384,287,TRANSFER,3456877,0,0,10957983,14414860,0
4425,2183343,185,CASH_OUT,302598,0,0,8525994,8828592,0
4426,2108109,183,CASH_IN,233970,2862785,3096756,472509,238538,0
4427,1409439,139,PAYMENT,2618,0,0,0,0,0
4428,4009901,298,PAYMENT,5570,24491,18920,0,0,0
4429,1445963,140,PAYMENT,4320,0,0,0,0,0
4430,3460869,257,PAYMENT,7000,99026,92025,0,0,0
4431,3971837,297,CASH_IN,127403,8031066,8158470,10527543,10400139,0
4432,2528128,205,PAYMENT,5768,0,0,0,0,0
4433,906891,43,CASH_OUT,393637,29991,0,590571,984208,0
4434,6036307,476,TRANSFER,2526264,0,0,6108688,8634953,0
4435,3209602,249,PAYMENT,1475,65702,64226,0,0,0
4436,3727233,278,PAYMENT,11083,0,0,0,0,0
4437,711278,37,PAYMENT,1692,0,0,0,0,0
4438,1582344,155,CASH_IN,269951,1920566,2190518,572636,302685,0
4439,4842615,347,PAYMENT,50810,13678,0,0,0,0
4440,531862,20,PAYMENT,8302,0,0,0,0,0
4441,2932788,229,CASH_OUT,10766,20228,9461,324307,335074,0
4442,4362080,309,PAYMENT,6545,0,0,0,0,0
4443,2935618,229,PAYMENT,5838,11405,5566,0,0,0
4444,5010017,353,TRANSFER,1950264,506,0,364888,2315152,0
4445,2463235,203,CASH_IN,222223,1740919,1963142,571455,349231,0
4446,2242086,186,CASH_OUT,21958,18583,0,645094,667052,0
4447,5336932,374,TRANSFER,389236,19899,0,0,389236,0
4448,3853359,283,CASH_OUT,285838,53380,0,1049234,1335072,0
4449,5046770,354,TRANSFER,55105,0,0,546040,601145,0
4450,5478791,379,CASH_OUT,82871,117,0,728766,811638,0
4451,712552,37,CASH_OUT,166949,0,0,1723678,1890627,0
4452,647943,35,CASH_OUT,161695,476286,314590,2174515,2336211,0
4453,5899639,403,CASH_OUT,107069,20481,0,0,107069,0
4454,3435560,256,TRANSFER,565585,0,0,800954,1366540,0
4455,2925506,229,PAYMENT,37390,0,0,0,0,0
4456,566143,23,PAYMENT,3900,11468,7567,0,0,0
4457,6354445,709,CASH_IN,239751,10355,250106,0,0,0
4458,1703927,160,TRANSFER,970542,0,0,1641406,2611949,0
4459,987517,45,CASH_OUT,142990,38230,0,98197,241188,0
4460,3042101,234,CASH_OUT,305972,0,0,665275,971247,0
4461,4713011,332,PAYMENT,29553,0,0,0,0,0
4462,2900488,228,CASH_OUT,128259,19871,0,225098,353357,0
4463,2817479,225,PAYMENT,33136,155,0,0,0,0
4464,1347477,137,TRANSFER,676158,0,0,1872548,2548706,0
4465,5255431,371,CASH_OUT,208342,0,0,304299,512641,0
4466,5694660,397,CASH_OUT,360491,30088,0,0,360491,0
4467,4940785,350,PAYMENT,3277,0,0,0,0,0
4468,1342990,137,CASH_OUT,119237,0,0,1609675,1728912,0
4469,3483517,258,CASH_IN,225103,270438,495542,8912488,8687384,0
4470,774257,39,CASH_OUT,47381,320,0,493897,927322,0
4471,875318,42,PAYMENT,1315,216911,215596,0,0,0
4472,308773,16,CASH_OUT,238353,0,0,3762811,3771586,0
4473,2245850,186,CASH_IN,146106,817,146923,0,0,0
4474,1652075,158,CASH_OUT,226278,30215,0,0,226278,0
4475,1349312,137,CASH_IN,530366,1628337,2158703,3888477,3358111,0
4476,5286310,373,PAYMENT,27322,20187,0,0,0,0
4477,4845488,347,PAYMENT,23012,303450,280437,0,0,0
4478,897230,42,CASH_IN,77513,927658,1005172,297196,47433,0
4479,6309390,686,CASH_OUT,290328,0,0,5641490,5931819,0
4480,815437,40,CASH_OUT,499949,0,0,1446306,1946256,0
4481,6306546,684,CASH_IN,351488,18669,370157,66641,0,0
4482,639761,35,CASH_OUT,321040,54220,0,0,321040,0
4483,3792948,281,CASH_OUT,6355,29909,23553,409746,416101,0
4484,1011095,46,PAYMENT,3149,17786,14636,0,0,0
4485,5054141,354,PAYMENT,6121,0,0,0,0,0
4486,3351986,253,CASH_IN,148174,6791372,6939547,943836,795662,0
4487,816037,40,CASH_OUT,244995,0,0,433527,678522,0
4488,2017920,180,CASH_IN,25003,11251082,11276086,7827404,7802400,0
4489,4215372,305,CASH_OUT,201882,10920,0,470534,672417,0
4490,3098482,235,CASH_OUT,165113,423944,258830,361917,527031,0
4491,4594317,328,CASH_OUT,197858,498760,300901,0,197858,0
4492,3527306,259,CASH_IN,160676,1793,162469,0,0,0
4493,656669,35,CASH_OUT,257701,0,0,870082,1127783,0
4494,1603738,156,CASH_IN,308268,82081,390349,0,0,0
4495,3076738,235,TRANSFER,1101798,0,0,1836006,2937804,0
4496,3728937,278,CASH_OUT,120156,0,0,603684,723841,0
4497,3904817,284,PAYMENT,8215,228554,220339,0,0,0
4498,4122062,302,CASH_OUT,283688,0,0,1028995,1312683,0
4499,3150024,236,PAYMENT,5607,0,0,0,0,0
4500,1008328,46,CASH_OUT,112785,0,0,305425,418211,0
4501,3687605,276,CASH_OUT,24428,0,0,311337,335765,0
4502,6138032,544,TRANSFER,225048,12350,0,6336890,6561939,0
4503,1083607,129,CASH_IN,67332,5688938,5756271,157591,90258,0
4504,5201149,369,TRANSFER,346986,0,0,756037,1103023,0
4505,468777,19,PAYMENT,8067,129981,121913,0,0,0
4506,5824788,402,CASH_OUT,138436,521,0,41519,179955,0
4507,6160977,549,PAYMENT,2394,5028,2633,0,0,0
4508,692674,36,PAYMENT,5295,463047,457752,0,0,0
4509,5069735,355,CASH_OUT,219098,19730,0,0,219098,0
4510,4493909,325,PAYMENT,2430,6486,4055,0,0,0
4511,1741471,161,CASH_OUT,158537,0,0,456950,615487,0
4512,4450302,323,CASH_IN,33279,20807,54086,301349,268069,0
4513,6046599,492,TRANSFER,542923,10717,0,266630,809553,0
4514,3762472,279,CASH_IN,101778,49669,151447,339559,237780,0
4515,2638014,209,PAYMENT,1346,119706,118359,0,0,0
4516,1818556,163,PAYMENT,8341,21376,13034,0,0,0
4517,343080,16,CASH_OUT,115030,0,0,326304,441334,0
4518,2333073,188,CASH_IN,131224,277360,408584,2082762,1951538,0
4519,1341263,137,CASH_IN,45392,140679,186071,108459,0,0
4520,3584691,261,CASH_OUT,157230,552947,395716,1301249,1458480,0
4521,938992,43,CASH_OUT,43731,31502,0,0,43731,0
4522,1543275,154,CASH_OUT,401923,0,0,523657,925580,0
4523,281448,15,CASH_OUT,182322,0,0,299077,481399,0
4524,5201452,369,CASH_OUT,43911,0,0,138622,182534,0
4525,4503427,325,TRANSFER,391745,2464,0,1367375,1759121,0
4526,4328393,308,CASH_IN,117672,437122,554795,314147,196474,0
4527,1258105,134,CASH_OUT,60447,0,0,448324,508772,0
4528,4116500,302,CASH_OUT,52264,109693,57428,262673,314938,0
4529,4824704,346,PAYMENT,8729,0,0,0,0,0
4530,2181369,185,PAYMENT,1233,0,0,0,0,0
4531,2545707,206,TRANSFER,1076258,0,0,3072523,4148781,0
4532,362132,17,PAYMENT,6175,62131,55955,0,0,0
4533,1968522,178,TRANSFER,660340,0,0,2206173,2866514,0
4534,4768829,334,PAYMENT,37536,7005,0,0,0,0
4535,494664,20,CASH_OUT,7572,0,0,28344,35917,0
4536,3165728,237,CASH_IN,171024,84379,255403,0,0,0
4537,5782469,400,CASH_OUT,284059,31955,0,1538286,1822346,0
4538,5428955,378,CASH_OUT,20677,0,0,131629,152306,0
4539,3219758,250,CASH_OUT,221928,23303,0,6087213,6309141,0
4540,2501659,204,CASH_OUT,91365,0,0,94717,186083,0
4541,4149433,303,PAYMENT,19238,0,0,0,0,0
4542,5376371,376,CASH_IN,111944,1091756,1203700,570653,458709,0
4543,4988617,352,PAYMENT,13060,24842,11781,0,0,0
4544,2889897,228,PAYMENT,650,0,0,0,0,0
4545,6058166,500,CASH_IN,149633,19624,169257,1865901,1716268,0
4546,691389,36,CASH_OUT,24577,0,0,815547,840125,0
4547,5459288,379,CASH_OUT,360543,0,0,1250455,1610998,0
4548,5996625,426,CASH_OUT,336016,29484,0,0,336016,0
4549,3523980,259,PAYMENT,638,0,0,0,0,0
4550,5961232,406,CASH_OUT,76756,0,0,147186,223943,0
4551,4706151,331,CASH_OUT,5789,522742,516952,1252699,1258489,0
4552,1185828,132,CASH_IN,25926,24106,50032,275360,249434,0
4553,3310459,252,CASH_OUT,156663,0,0,3539817,3696480,0
4554,327186,16,PAYMENT,141,0,0,0,0,0
4555,2457546,203,CASH_OUT,36870,105395,68524,789572,826443,0
4556,2342717,189,CASH_OUT,160069,86510,0,0,160069,0
4557,45081,9,CASH_OUT,271538,0,0,3545010,3816549,0
4558,3280286,251,PAYMENT,24621,6026,0,0,0,0
4559,5556043,383,PAYMENT,4402,57886,53483,0,0,0
4560,4096291,301,CASH_IN,192221,12783606,12975827,413313,221092,0
4561,275178,15,CASH_OUT,165386,60045,0,1189224,1354611,0
4562,3529382,259,CASH_OUT,336299,0,0,1715492,2051792,0
4563,5623380,395,PAYMENT,4514,0,0,0,0,0
4564,1833495,163,PAYMENT,3197,39660,36462,0,0,0
4565,3574806,261,PAYMENT,949,152427,151478,0,0,0
4566,2555964,206,CASH_OUT,71396,0,0,3855317,3926713,0
4567,2677682,210,PAYMENT,19261,0,0,0,0,0
4568,6007397,431,PAYMENT,1559,34452,32893,0,0,0
4569,2005095,179,CASH_OUT,231120,984,0,633241,864361,0
4570,2926769,229,CASH_OUT,189257,0,0,3394452,3583710,0
4571,5722618,398,PAYMENT,20302,9063,0,0,0,0
4572,4665820,330,CASH_IN,205496,19468317,19673814,490567,285071,0
4573,6349321,695,PAYMENT,2658,0,0,0,0,0
4574,3620059,274,CASH_OUT,2794,29937,27142,246847,249641,0
4575,547665,21,PAYMENT,4173,0,0,0,0,0
4576,3461869,257,CASH_IN,100695,2559058,2659753,2076227,1975532,0
4577,3701085,277,CASH_OUT,83552,200839,117286,601772,685324,0
4578,5180282,359,CASH_OUT,131373,0,0,823170,954543,0
4579,283559,15,PAYMENT,13606,1945357,1931751,0,0,0
4580,2634492,209,PAYMENT,15974,0,0,0,0,0
4581,6112109,526,PAYMENT,5778,0,0,0,0,0
4582,4897097,349,CASH_OUT,162419,337,0,0,162419,0
4583,2086735,182,PAYMENT,15317,0,0,0,0,0
4584,207651,13,CASH_IN,122821,10389210,10512032,613090,490268,0
4585,5667724,396,PAYMENT,7481,9025,1543,0,0,0
4586,4798504,345,PAYMENT,3662,0,0,0,0,0
4587,2023118,180,PAYMENT,24924,45565,20640,0,0,0
4588,3026383,233,PAYMENT,9080,0,0,0,0,0
4589,4045195,300,CASH_IN,57301,3663851,3721152,7541259,7483958,0
4590,644647,35,CASH_IN,291550,3054466,3346017,476398,126346,0
4591,27016,8,CASH_OUT,361087,0,0,4280447,4572011,0
4592,1159535,131,CASH_OUT,54932,1113,0,1210427,1265360,0
4593,227817,14,PAYMENT,6468,189359,182891,0,0,0
4594,4669691,331,CASH_IN,289642,1418524,1708167,1482169,1192527,0
4595,1085682,129,PAYMENT,1586,116,0,0,0,0
4596,1310097,136,DEBIT,2774,470062,467287,47410,50184,0
4597,2086969,182,CASH_OUT,112107,0,0,830994,943102,0
4598,5006924,353,PAYMENT,6002,0,0,0,0,0
4599,242554,14,CASH_IN,138021,20849444,20987465,322048,404302,0
4600,977820,44,PAYMENT,8849,0,0,0,0,0
4601,6256418,598,PAYMENT,1138,10017,8878,0,0,0
4602,5861883,403,CASH_IN,164118,476948,641066,1829832,1665714,0
4603,4543032,326,CASH_IN,194536,6769,201305,2784307,2589771,0
4604,5630878,395,PAYMENT,5409,10632,5222,0,0,0
4605,5876212,403,TRANSFER,385610,214,0,3078919,3345205,0
4606,6087169,522,CASH_OUT,151816,0,0,160377,312193,0
4607,4671168,331,CASH_OUT,36653,0,0,76463,113117,0
4608,4470722,324,PAYMENT,26941,106414,79472,0,0,0
4609,3154692,237,CASH_OUT,292758,22237,0,2092646,2385404,0
4610,2127354,183,PAYMENT,6038,113902,107864,0,0,0
4611,5791995,401,TRANSFER,701260,11974,0,1609231,2310492,0
4612,5668302,396,CASH_IN,166120,10542256,10708376,3548187,3382066,0
4613,2239241,186,PAYMENT,15919,0,0,0,0,0
4614,1539175,154,CASH_OUT,312122,6781,0,0,312122,0
4615,2406116,202,CASH_OUT,313236,0,0,471366,784603,0
4616,6215045,589,CASH_OUT,81079,0,0,258269,339349,0
4617,575253,25,CASH_IN,55645,886995,942640,297119,241473,0
4618,1681426,159,PAYMENT,23431,0,0,0,0,0
4619,2742361,212,CASH_IN,31798,143678,175476,393925,362126,0
4620,726249,37,CASH_OUT,10566,0,0,144486,155052,0
4621,4326944,308,CASH_OUT,335107,202969,0,443269,778376,0
4622,1378873,138,TRANSFER,327138,49966,0,0,327138,0
4623,4564736,327,TRANSFER,10000000,77126,0,0,16063034,0
4624,4139554,303,PAYMENT,22650,0,0,0,0,0
4625,1094047,130,PAYMENT,18659,0,0,0,0,0
4626,2782264,214,CASH_IN,101671,2309465,2411137,5334521,5232850,0
4627,641777,35,CASH_OUT,64735,0,0,92552,157287,0
4628,819920,40,CASH_OUT,79084,0,0,1142864,1221949,0
4629,2964699,231,CASH_OUT,227984,282,0,203653,622641,0
4630,461060,19,PAYMENT,24773,322665,297892,0,0,0
4631,2394502,201,CASH_OUT,264586,102855,0,691865,956451,0
4632,6270800,619,CASH_OUT,74257,3235,0,89043,163301,0
4633,438577,18,PAYMENT,554,0,0,0,0,0
4634,2524923,205,TRANSFER,1230527,7025,0,0,1230527,0
4635,4607609,329,PAYMENT,7736,812625,804889,0,0,0
4636,1980104,179,CASH_OUT,86129,4891,0,2118210,2204340,0
4637,3487550,258,CASH_IN,84783,8015609,8100393,164560,79776,0
4638,75872,10,PAYMENT,12922,245932,233010,0,0,0
4639,1800039,162,CASH_OUT,185270,0,0,6990126,7175396,0
4640,5015568,353,CASH_OUT,85442,0,0,653166,738609,0
4641,4841571,347,CASH_OUT,63479,11458,0,53041,116520,0
4642,2358421,190,PAYMENT,10159,9362,0,0,0,0
4643,436951,18,CASH_OUT,185812,165283,0,178698,462786,0
4644,5705078,398,CASH_OUT,167368,21429,0,619933,787302,0
4645,3985530,298,CASH_OUT,205814,0,0,979005,1184820,0
4646,1101360,130,PAYMENT,17128,153454,136325,0,0,0
4647,1450330,140,CASH_OUT,90581,0,0,405482,496064,0
4648,3842655,282,TRANSFER,111074,0,0,159849,270923,0
4649,5321535,374,PAYMENT,17500,82446,64946,0,0,0
4650,5395186,377,CASH_OUT,4698,0,0,230848,235546,0
4651,4840207,347,TRANSFER,1428148,16525,0,7225740,8653888,0
4652,3938026,286,CASH_OUT,42744,35874,0,2405507,2448251,0
4653,5291710,373,DEBIT,1370,29823,28452,406156,407526,0
4654,6101350,524,PAYMENT,19783,0,0,0,0,0
4655,3570695,260,CASH_IN,262466,388673,651140,627203,364736,0
4656,3741232,279,PAYMENT,1892,0,0,0,0,0
4657,3671346,276,TRANSFER,341429,0,0,1193660,1535090,0
4658,4802496,346,TRANSFER,884660,15691,0,0,884660,0
4659,1702434,159,CASH_IN,244615,12201,256816,1249895,1005279,0
4660,4241654,306,PAYMENT,14340,106526,92186,0,0,0
4661,2003192,179,CASH_IN,232310,78475,310785,388308,155997,0
4662,3999864,298,CASH_IN,58464,103468,161932,49312,0,0
4663,4824957,346,CASH_IN,50381,158557,208938,193425,143044,0
4664,1557998,154,PAYMENT,26556,210558,184002,0,0,0
4665,1544403,154,CASH_OUT,56838,0,0,57709,114547,0
4666,3005102,232,CASH_OUT,21527,0,0,200724,222252,0
4667,6153317,547,PAYMENT,29641,138196,108554,0,0,0
4668,1242820,134,PAYMENT,1060,63852,62791,0,0,0
4669,5993909,420,CASH_OUT,14499,30480,15980,0,14499,0
4670,799048,40,CASH_OUT,205323,24434,0,1093229,1298552,0
4671,2507248,205,CASH_IN,339897,1149620,1489517,12998358,12658461,0
4672,5934012,404,CASH_IN,200188,6672800,6872988,3474007,3273818,0
4673,1421201,139,CASH_OUT,445541,0,0,496804,942346,0
4674,199871,13,PAYMENT,8585,363481,354895,0,0,0
4675,5262419,372,CASH_OUT,113450,0,0,167122,280573,0
4676,5884752,403,PAYMENT,1280,49614,48333,0,0,0
4677,1656163,158,CASH_OUT,366732,476835,110102,4354148,5329230,0
4678,2504270,204,CASH_OUT,216186,168,0,404866,621052,0
4679,4852081,347,CASH_IN,33442,0,33442,1806764,1773322,0
4680,4824874,346,CASH_IN,8000,448294,456294,444991,436991,0
4681,6200258,574,CASH_OUT,101253,35694,0,0,101253,0
4682,1220980,133,CASH_OUT,340559,357069,16509,31579,372138,0
4683,1286801,135,CASH_OUT,310189,151759,0,252146,562335,0
4684,6315186,687,CASH_OUT,27177,0,0,152958,180136,0
4685,1735919,161,PAYMENT,1269,0,0,0,0,0
4686,4342589,308,TRANSFER,18807,0,0,1735631,1754438,0
4687,5803636,401,TRANSFER,344129,9228,0,896901,1241030,0
4688,4456755,323,CASH_IN,207628,49948,257576,711343,503714,0
4689,3856074,283,PAYMENT,23992,0,0,0,0,0
4690,5548545,382,PAYMENT,17245,0,0,0,0,0
4691,166607,12,CASH_IN,57298,9999489,10056787,200640,58828,0
4692,6027521,471,PAYMENT,22965,113915,90949,0,0,0
4693,457142,19,CASH_OUT,166010,0,0,180835,346846,0
4694,4813705,346,PAYMENT,4456,130846,126390,0,0,0
4695,917143,43,PAYMENT,2758,0,0,0,0,0
4696,1159402,131,CASH_IN,339193,105617,444810,165103,0,0
4697,3392373,255,PAYMENT,14461,113561,99099,0,0,0
4698,381890,17,CASH_OUT,21164,0,0,327085,204958,0
4699,4565673,327,PAYMENT,48236,0,0,0,0,0
4700,4039072,299,TRANSFER,1296786,401914,0,106667,1403453,0
4701,5616402,395,CASH_IN,74503,23230,97733,668155,704607,0
4702,974229,44,PAYMENT,4709,0,0,0,0,0
4703,842325,41,TRANSFER,470801,0,0,1692109,2162910,0
4704,4149253,303,PAYMENT,5032,58751,53719,0,0,0
4705,812396,40,CASH_OUT,66162,0,0,153328,219491,0
4706,425311,18,PAYMENT,12391,0,0,0,0,0
4707,2652244,209,CASH_IN,277368,52727,330095,768907,491538,0
4708,1504500,143,PAYMENT,11175,0,0,0,0,0
4709,4165069,304,CASH_OUT,81337,10205,0,29829,111167,0
4710,3656842,275,CASH_OUT,198157,0,0,3059674,3257832,0
4711,121627,11,CASH_OUT,41713,0,0,732459,774172,0
4712,1324910,137,CASH_OUT,307429,0,0,1007202,1314631,0
4713,6252491,596,CASH_IN,135963,12245,148208,0,0,0
4714,6040284,487,CASH_IN,44402,781041,825443,317126,272724,0
4715,4379785,311,CASH_OUT,36623,0,0,133619,170243,0
4716,777042,39,CASH_OUT,28851,15339,0,122,0,0
4717,3937172,286,CASH_OUT,82738,921917,839179,471916,554655,0
4718,2295678,187,CASH_IN,267894,14935,282829,162050,0,0
4719,6183401,567,PAYMENT,13837,0,0,0,0,0
4720,5575372,393,PAYMENT,896,53059,52163,0,0,0
4721,3283577,252,PAYMENT,28630,525725,497095,0,0,0
4722,3599726,263,TRANSFER,114856,48207,0,3595804,3710661,0
4723,2642381,209,PAYMENT,6479,12046,5566,0,0,0
4724,4328557,308,TRANSFER,713894,1829,0,0,713894,0
4725,5563116,386,PAYMENT,16828,21735,4906,0,0,0
4726,3937253,286,TRANSFER,484211,49819,0,0,484211,0
4727,2318559,188,CASH_IN,314046,1925606,2239653,2825706,2511659,0
4728,4213453,305,PAYMENT,9638,156010,146371,0,0,0
4729,3196119,249,CASH_OUT,103416,10002,0,2207397,2310813,0
4730,3961588,297,CASH_OUT,256131,0,0,1683110,1939242,0
4731,1579577,155,TRANSFER,549916,1523,0,4734177,5284093,0
4732,1658310,158,CASH_OUT,34385,203300,168914,0,34385,0
4733,5963731,406,PAYMENT,15926,9902,0,0,0,0
4734,646195,35,TRANSFER,3541298,62173,0,54925,3596223,0
4735,372849,17,CASH_IN,408646,927879,1336525,656966,248320,0
4736,633201,35,TRANSFER,894745,55288,0,1071129,2209236,0
4737,5668754,396,PAYMENT,6747,107600,100852,0,0,0
4738,716077,37,PAYMENT,3631,0,0,0,0,0
4739,2490903,204,CASH_IN,262337,5512330,5774667,288968,26631,0
4740,2054176,181,TRANSFER,10886,0,0,734621,745507,0
4741,2264683,187,CASH_OUT,195427,10866,0,1299133,1494561,0
4742,1887307,164,PAYMENT,2470,0,0,0,0,0
4743,2293417,187,CASH_OUT,51895,24542,0,0,51895,0
4744,1468204,140,PAYMENT,19589,0,0,0,0,0
4745,5980615,408,PAYMENT,3377,0,0,0,0,0
4746,1874331,164,CASH_OUT,101409,456783,355373,573609,675018,0
4747,4761180,334,CASH_IN,340726,2940844,3281571,3468321,3127595,0
4748,3703293,277,CASH_OUT,63032,0,0,640912,732901,0
4749,2403175,202,CASH_IN,435706,77715,513421,604190,168483,0
4750,2990574,232,CASH_OUT,287915,0,0,2112371,2400286,0
4751,5735689,399,CASH_IN,35064,7495931,7530995,9928539,9893474,0
4752,3092532,235,PAYMENT,5473,0,0,0,0,0
4753,5222934,370,CASH_OUT,277816,11827,0,0,277816,0
4754,1266487,135,CASH_IN,157053,21031,178084,1724254,1196457,0
4755,4758978,333,CASH_IN,59033,6228387,6287420,384318,325285,0
4756,70549,9,CASH_IN,324558,11053359,11377918,832258,507700,0
4757,1254930,134,CASH_OUT,99037,0,0,215424,314462,0
4758,2678382,210,PAYMENT,1717,204385,202667,0,0,0
4759,5040215,354,CASH_OUT,487458,0,0,1673682,2161141,0
4760,1235186,134,CASH_IN,98851,30475,129326,0,0,0
4761,1333132,137,DEBIT,10468,410,0,2340667,2351135,0
4762,4438745,323,PAYMENT,12793,41347,28553,0,0,0
4763,4286402,307,PAYMENT,6492,30896,24403,0,0,0
4764,1424462,139,CASH_IN,43816,30502,74318,7317015,7273199,0
4765,3267023,251,PAYMENT,7580,0,0,0,0,0
4766,330857,16,PAYMENT,3698,0,0,0,0,0
4767,3161161,237,CASH_IN,23205,9622536,9645742,104827,81622,0
4768,831717,41,CASH_IN,233423,20020,253443,4172496,3939073,0
4769,5766844,400,PAYMENT,16515,11230,0,0,0,0
4770,5609589,394,CASH_IN,388017,107733,495750,150732,0,0
4771,1104120,130,CASH_IN,122295,2520517,2642812,314715,192420,0
4772,2017334,180,TRANSFER,779242,0,0,5615063,6394306,0
4773,3354130,254,CASH_IN,44448,778263,822712,2377772,2333323,0
4774,5704020,398,TRANSFER,658736,19944,0,738460,1397196,0
